LST,NDBI,NDMI,NDVI,latitude,longitude,.geo
37.38133615,-0.303210229,0.303210229,0.772157133,-7.831472714,110.5032002,"{""type"":""Point"",""coordinates"":[110.50320022214684,-7.831472714420298]}"
36.1094585,-0.281547517,0.281547517,0.768022955,-7.720786539,110.418576,"{""type"":""Point"",""coordinates"":[110.41857599492168,-7.720786538876555]}"
40.8945037,-0.311259955,0.311259955,0.784557283,-7.753629163,110.3573874,"{""type"":""Point"",""coordinates"":[110.35738743037894,-7.753629163259434]}"
38.35014437,-0.175210238,0.175210238,0.607705593,-7.818416575,110.4679789,"{""type"":""Point"",""coordinates"":[110.46797893066403,-7.818416574686256]}"
40.4452471,-0.200704515,0.200704515,0.625203252,-7.88256285,110.3849602,"{""type"":""Point"",""coordinates"":[110.38496017773053,-7.8825628499529286]}"
35.54332984,-0.318866015,0.318866015,0.774930596,-7.840598042,110.2615479,"{""type"":""Point"",""coordinates"":[110.26154794953273,-7.840598041653647]}"
37.52698321,-0.127804011,0.127804011,0.522093773,-7.883022789,110.3884432,"{""type"":""Point"",""coordinates"":[110.38844319413171,-7.883022789154623]}"
41.02197919,-0.142107844,0.142107844,0.558018148,-7.723126185,110.4254813,"{""type"":""Point"",""coordinates"":[110.42548125909539,-7.72312618495092]}"
37.38844737,-0.100939542,0.100939542,0.609982193,-7.873606836,110.3046461,"{""type"":""Point"",""coordinates"":[110.30464613313964,-7.873606836132517]}"
35.40824069,0.239974484,-0.239974484,0.060791001,-7.849419516,110.2441816,"{""type"":""Point"",""coordinates"":[110.24418162473826,-7.849419516001903]}"
26.13407037,-0.410818279,0.410818279,0.86817193,-7.57265473,110.4120379,"{""type"":""Point"",""coordinates"":[110.41203785899897,-7.572654729818562]}"
31.37147269,-0.293359637,0.293359637,0.744437635,-7.652200497,110.4659504,"{""type"":""Point"",""coordinates"":[110.46595044435631,-7.65220049706244]}"
36.51332344,-0.239200816,0.239200816,0.663552344,-7.71492022,110.3269257,"{""type"":""Point"",""coordinates"":[110.32692570009837,-7.714920220040765]}"
35.59327937,-0.290560126,0.290560126,0.711029232,-7.742543863,110.4846582,"{""type"":""Point"",""coordinates"":[110.48465823140035,-7.7425438632574055]}"
38.36750877,-0.307438254,0.307438254,0.710276365,-7.877827631,110.360466,"{""type"":""Point"",""coordinates"":[110.36046597543746,-7.877827630795813]}"
43.27623142,0.141463876,-0.141463876,0.158141777,-7.762995121,110.379713,"{""type"":""Point"",""coordinates"":[110.37971302400227,-7.762995120607011]}"
42.33814042,-0.043869011,0.043869011,0.521682143,-7.828675985,110.3711765,"{""type"":""Point"",""coordinates"":[110.37117649357675,-7.828675984805265]}"
36.19645313,-0.227601454,0.227601454,0.665374816,-7.795082247,110.4533266,"{""type"":""Point"",""coordinates"":[110.4533266069157,-7.7950822468755]}"
38.59339526,-0.183318332,0.183318332,0.668017924,-7.934093359,110.3566281,"{""type"":""Point"",""coordinates"":[110.35662809169948,-7.934093359273217]}"
36.75216072,-0.265808493,0.265808493,0.594287574,-7.792311409,110.311116,"{""type"":""Point"",""coordinates"":[110.31111601995944,-7.792311409497479]}"
40.17165334,0.063382566,-0.063382566,0.411200583,-7.743552178,110.4360127,"{""type"":""Point"",""coordinates"":[110.43601274695412,-7.743552178093647]}"
41.15571721,-0.217861995,0.217861995,0.623777986,-7.849760285,110.3418577,"{""type"":""Point"",""coordinates"":[110.34185774562958,-7.849760285197273]}"
32.43053294,-0.113522403,0.113522403,0.605477572,-7.635123803,110.4090854,"{""type"":""Point"",""coordinates"":[110.40908541114658,-7.635123803371551]}"
31.91393932,-0.318405956,0.318405956,0.814101398,-7.625821801,110.3912084,"{""type"":""Point"",""coordinates"":[110.39120836793256,-7.62582180106793]}"
35.29609571,-0.185938299,0.185938299,0.685188651,-7.665128531,110.4702561,"{""type"":""Point"",""coordinates"":[110.47025614020002,-7.665128530929711]}"
34.58964735,-0.17861405,0.17861405,0.500420451,-7.658847484,110.4376427,"{""type"":""Point"",""coordinates"":[110.43764266202689,-7.658847484236419]}"
34.63839598,-0.202932596,0.202932596,0.534424961,-7.669465969,110.43161,"{""type"":""Point"",""coordinates"":[110.43161002443632,-7.669465969086599]}"
36.16078247,-0.117036894,0.117036894,0.594315171,-7.758240265,110.2913069,"{""type"":""Point"",""coordinates"":[110.2913068877872,-7.758240265300911]}"
39.67913158,-0.158665478,0.158665478,0.674902976,-7.820719646,110.2492788,"{""type"":""Point"",""coordinates"":[110.24927878249312,-7.820719645841838]}"
38.67699824,-0.049499944,0.049499944,0.551739693,-7.788969616,110.2343867,"{""type"":""Point"",""coordinates"":[110.23438667998306,-7.788969616498803]}"
30.23972439,-0.39724046,0.39724046,0.881568074,-7.617671393,110.4008489,"{""type"":""Point"",""coordinates"":[110.4008489256561,-7.617671392839356]}"
35.68813308,-0.164412633,0.164412633,0.710071325,-7.824666906,110.4979838,"{""type"":""Point"",""coordinates"":[110.49798377984288,-7.824666905565679]}"
34.26733386,-0.322548032,0.322548032,0.66726768,-7.668946383,110.4606333,"{""type"":""Point"",""coordinates"":[110.46063329369443,-7.668946383310855]}"
33.94974859,-0.246707425,0.246707425,0.707510054,-7.659410102,110.4335853,"{""type"":""Point"",""coordinates"":[110.43358531096206,-7.659410101644012]}"
37.62155358,-0.234840989,0.234840989,0.628226757,-7.896391406,110.3988271,"{""type"":""Point"",""coordinates"":[110.39882712832531,-7.8963914060399425]}"
44.10117857,-8.20E-04,8.20E-04,0.367160797,-7.808751881,110.3988074,"{""type"":""Point"",""coordinates"":[110.39880743171376,-7.808751881225116]}"
38.30180832,0.008250722,-0.008250722,0.552998006,-7.877859276,110.2779432,"{""type"":""Point"",""coordinates"":[110.27794321306187,-7.8778592756819075]}"
45.44745587,0.074914873,-0.074914873,0.225384593,-7.803202076,110.3905681,"{""type"":""Point"",""coordinates"":[110.390568144758,-7.803202075725723]}"
44.76703871,0.082288928,-0.082288928,0.332546592,-7.749593664,110.4042399,"{""type"":""Point"",""coordinates"":[110.40423989371638,-7.749593663620365]}"
32.26611891,-0.21741347,0.21741347,0.736291707,-7.63854665,110.4415662,"{""type"":""Point"",""coordinates"":[110.44156618930897,-7.6385466501509685]}"
27.00127839,-0.368628591,0.368628591,0.811315477,-7.570412989,110.4155572,"{""type"":""Point"",""coordinates"":[110.41555718983655,-7.570412988501001]}"
39.96984352,0.055731628,-0.055731628,0.39375943,-7.856170774,110.2619249,"{""type"":""Point"",""coordinates"":[110.26192490490634,-7.856170774040515]}"
34.90205808,-0.389838904,0.389838904,0.818158805,-7.879815004,110.4464909,"{""type"":""Point"",""coordinates"":[110.44649092364519,-7.879815003741908]}"
36.44729631,-0.191155747,0.191155747,0.612598419,-7.796077584,110.4214163,"{""type"":""Point"",""coordinates"":[110.42141634753345,-7.7960775838419405]}"
30.11418778,-0.429647505,0.429647505,0.868198097,-7.631520951,110.4389125,"{""type"":""Point"",""coordinates"":[110.43891250881126,-7.6315209510191595]}"
31.6077218,-0.372672826,0.372672826,0.843326032,-7.610306615,110.3995644,"{""type"":""Point"",""coordinates"":[110.39956441661823,-7.6103066153649275]}"
36.50619978,-0.26664716,0.26664716,0.759072006,-7.690487329,110.459257,"{""type"":""Point"",""coordinates"":[110.45925698545598,-7.690487329083324]}"
38.88893374,-0.105250545,0.105250545,0.497835249,-7.703366953,110.3846521,"{""type"":""Point"",""coordinates"":[110.38465206660291,-7.703366953350685]}"
26.6405004,-0.419108599,0.419108599,0.869005084,-7.592961955,110.44045,"{""type"":""Point"",""coordinates"":[110.44044995225782,-7.592961955227029]}"
41.70994111,-0.037314855,0.037314855,0.32723406,-7.730656458,110.3924532,"{""type"":""Point"",""coordinates"":[110.39245321481651,-7.73065645806685]}"
36.58498737,-0.094934955,0.094934955,0.466567189,-7.788903017,110.2841252,"{""type"":""Point"",""coordinates"":[110.28412517646866,-7.788903017176752]}"
37.37639297,-0.20370619,0.20370619,0.752531052,-7.885573197,110.4327292,"{""type"":""Point"",""coordinates"":[110.43272917022061,-7.8855731967138105]}"
41.7826348,0.084570661,-0.084570661,0.258663356,-7.802086287,110.399745,"{""type"":""Point"",""coordinates"":[110.39974504094425,-7.80208628715819]}"
38.15155339,0.042932175,-0.042932175,0.43481341,-7.743810664,110.3060228,"{""type"":""Point"",""coordinates"":[110.30602282684573,-7.7438106636926305]}"
41.38596909,0.0193677,-0.0193677,0.343752801,-7.80628634,110.339062,"{""type"":""Point"",""coordinates"":[110.33906200899713,-7.806286339785328]}"
39.5048556,-0.164568573,0.164568573,0.571307778,-7.851841565,110.3895977,"{""type"":""Point"",""coordinates"":[110.38959769336628,-7.8518415654084865]}"
41.67429903,0.062788323,-0.062788323,0.318105757,-7.75601898,110.3671514,"{""type"":""Point"",""coordinates"":[110.36715143502487,-7.756018980257077]}"
38.12483022,-0.207175285,0.207175285,0.500111342,-7.749020434,110.3336367,"{""type"":""Point"",""coordinates"":[110.33363671784231,-7.74902043396441]}"
38.86350814,0.021784773,-0.021784773,0.478440255,-7.880501083,110.3021499,"{""type"":""Point"",""coordinates"":[110.30214994031317,-7.8805010833563305]}"
33.23547667,-0.241671443,0.241671443,0.700398505,-7.651356325,110.3669236,"{""type"":""Point"",""coordinates"":[110.36692363452502,-7.651356325206432]}"
39.15547326,-0.171171531,0.171171531,0.615981579,-7.931609334,110.3628212,"{""type"":""Point"",""coordinates"":[110.36282124543862,-7.931609334243706]}"
38.2258277,-0.131113201,0.131113201,0.625460923,-7.884753257,110.4201734,"{""type"":""Point"",""coordinates"":[110.4201734237372,-7.884753257106274]}"
37.73072383,-0.225950778,0.225950778,0.603994727,-7.887279962,110.3126506,"{""type"":""Point"",""coordinates"":[110.31265059573099,-7.887279962406708]}"
37.66437974,-0.031767376,0.031767376,0.474473059,-7.721182249,110.3473005,"{""type"":""Point"",""coordinates"":[110.34730050774624,-7.7211822488560875]}"
37.68973746,-0.145737425,0.145737425,0.586685717,-7.84085551,110.3876295,"{""type"":""Point"",""coordinates"":[110.3876295116649,-7.840855510430466]}"
37.10739168,-0.307721406,0.307721406,0.755071342,-7.827284226,110.3217572,"{""type"":""Point"",""coordinates"":[110.32175716472646,-7.8272842262658875]}"
37.96901748,-0.143080205,0.143080205,0.573085666,-7.940005066,110.3539917,"{""type"":""Point"",""coordinates"":[110.35399174252626,-7.940005065799528]}"
31.93245467,-0.25343138,0.25343138,0.669877529,-7.650107636,110.4541086,"{""type"":""Point"",""coordinates"":[110.45410861618,-7.650107635509288]}"
45.62933002,0.132527247,-0.132527247,0.266063154,-7.802133587,110.4044167,"{""type"":""Point"",""coordinates"":[110.40441672627713,-7.802133586500559]}"
36.43121836,-0.197525039,0.197525039,0.651887417,-7.728321326,110.2404035,"{""type"":""Point"",""coordinates"":[110.24040353627065,-7.728321326442401]}"
44.71776087,0.051802006,-0.051802006,0.249844819,-7.808689006,110.3710499,"{""type"":""Point"",""coordinates"":[110.3710499083035,-7.8086890055031]}"
28.51605584,-0.322079599,0.322079599,0.832010448,-7.600552864,110.3989844,"{""type"":""Point"",""coordinates"":[110.3989843568867,-7.600552864414009]}"
35.44313014,-0.310930431,0.310930431,0.51014632,-7.832660583,110.3212261,"{""type"":""Point"",""coordinates"":[110.32122610939865,-7.832660583014428]}"
36.56876356,-0.152929217,0.152929217,0.518015683,-7.683096192,110.4260268,"{""type"":""Point"",""coordinates"":[110.42602682577332,-7.683096192152404]}"
43.96144037,0.132735446,-0.132735446,0.348551959,-7.819970706,110.3817921,"{""type"":""Point"",""coordinates"":[110.3817921326755,-7.819970706306064]}"
38.25610573,-0.190346807,0.190346807,0.674266875,-7.90304295,110.3738993,"{""type"":""Point"",""coordinates"":[110.37389930774171,-7.903042950246442]}"
42.50997265,-0.35577181,0.35577181,0.733656108,-7.825695624,110.4251611,"{""type"":""Point"",""coordinates"":[110.42516108565933,-7.825695623929059]}"
45.51937318,0.11700023,-0.11700023,0.309127897,-7.799680586,110.334971,"{""type"":""Point"",""coordinates"":[110.33497096433561,-7.799680585985926]}"
28.94175783,-0.13765426,0.13765426,0.303362459,-7.563853021,110.4233147,"{""type"":""Point"",""coordinates"":[110.42331471020321,-7.563853020753827]}"
36.7470455,-0.247689888,0.247689888,0.674009025,-7.790336602,110.3057505,"{""type"":""Point"",""coordinates"":[110.3057504945899,-7.790336602100189]}"
41.62483013,0.065914899,-0.065914899,0.430596411,-7.82665684,110.4352077,"{""type"":""Point"",""coordinates"":[110.43520772550387,-7.826656839942665]}"
43.1041926,0.132755771,-0.132755771,0.21745339,-7.814709186,110.3866624,"{""type"":""Point"",""coordinates"":[110.38666242248988,-7.8147091861908935]}"
33.90232317,-0.365538299,0.365538299,0.793957114,-7.683913343,110.4734224,"{""type"":""Point"",""coordinates"":[110.47342235618976,-7.683913342876045]}"
42.78701489,0.142016828,-0.142016828,0.143203706,-7.774236787,110.4132811,"{""type"":""Point"",""coordinates"":[110.41328113366131,-7.774236786704527]}"
40.46493319,-0.112697616,0.112697616,0.518138826,-7.88856018,110.3174663,"{""type"":""Point"",""coordinates"":[110.31746632262734,-7.888560180466325]}"
34.2539642,-0.238023505,0.238023505,0.697247028,-7.715615159,110.3203992,"{""type"":""Point"",""coordinates"":[110.32039919100366,-7.715615159272596]}"
40.40449984,0.058076691,-0.058076691,0.282719255,-7.772350184,110.3322862,"{""type"":""Point"",""coordinates"":[110.33228622077388,-7.772350183843276]}"
33.9891879,-0.280561626,0.280561626,0.702675521,-7.787777852,110.2551548,"{""type"":""Point"",""coordinates"":[110.25515480304807,-7.787777852131388]}"
42.87180682,-0.087258153,0.087258153,0.508204877,-7.886970025,110.4298622,"{""type"":""Point"",""coordinates"":[110.42986218283012,-7.886970025466708]}"
41.49085341,0.062046193,-0.062046193,0.30832848,-7.844956174,110.4128561,"{""type"":""Point"",""coordinates"":[110.41285612411876,-7.8449561736712]}"
38.17139302,-0.18085818,0.18085818,0.670614362,-7.85858957,110.4360726,"{""type"":""Point"",""coordinates"":[110.4360726082189,-7.858589570307574]}"
40.01638458,0.056819458,-0.056819458,0.366401911,-7.865342793,110.3078748,"{""type"":""Point"",""coordinates"":[110.30787478332941,-7.865342793294708]}"
37.03744548,-0.207711145,0.207711145,0.684469581,-7.838929545,110.3307924,"{""type"":""Point"",""coordinates"":[110.33079240546246,-7.838929544711002]}"
38.40662049,-0.06010833,0.06010833,0.558873355,-7.935263678,110.3501209,"{""type"":""Point"",""coordinates"":[110.3501209264593,-7.9352636780044215]}"
41.58894787,0.104654983,-0.104654983,0.31536904,-7.804242372,110.3538966,"{""type"":""Point"",""coordinates"":[110.35389663417394,-7.80424237155714]}"
36.48525623,0.04319825,-0.04319825,0.472811073,-7.714087371,110.3683677,"{""type"":""Point"",""coordinates"":[110.36836773291002,-7.714087371039381]}"
24.50149248,-0.383370876,0.383370876,0.865484178,-7.57299756,110.435315,"{""type"":""Point"",""coordinates"":[110.4353149734776,-7.572997559956445]}"
36.55478673,-0.121459559,0.121459559,0.652473748,-7.708103762,110.3395016,"{""type"":""Point"",""coordinates"":[110.33950161969038,-7.708103761744492]}"
30.57134037,-0.410121054,0.410121054,0.844514191,-7.618620571,110.4035768,"{""type"":""Point"",""coordinates"":[110.4035768277758,-7.6186205707322285]}"
27.8336198,-0.372103512,0.372103512,0.8427158,-7.589260056,110.4167303,"{""type"":""Point"",""coordinates"":[110.41673029062515,-7.5892600558770935]}"
37.88636997,-0.202584028,0.202584028,0.606495857,-7.705744456,110.3107795,"{""type"":""Point"",""coordinates"":[110.31077951942905,-7.70574445598975]}"
36.61439788,-0.218008563,0.218008563,0.659373641,-7.728986066,110.4817207,"{""type"":""Point"",""coordinates"":[110.4817206586413,-7.728986066190599]}"
33.89345478,-0.267516643,0.267516643,0.746359885,-7.651015498,110.3742894,"{""type"":""Point"",""coordinates"":[110.37428936380569,-7.6510154979810805]}"
41.28659898,-0.085673109,0.085673109,0.575049877,-7.917503844,110.3701688,"{""type"":""Point"",""coordinates"":[110.37016881993935,-7.917503843756656]}"
31.42723458,-0.397610247,0.397610247,0.810663223,-7.670026578,110.359548,"{""type"":""Point"",""coordinates"":[110.35954800658325,-7.67002657812787]}"
35.56276542,-0.197471812,0.197471812,0.699701786,-7.771705102,110.2230291,"{""type"":""Point"",""coordinates"":[110.22302912488834,-7.771705101540971]}"
35.33194208,-0.322361469,0.322361469,0.770217538,-7.886172094,110.4428933,"{""type"":""Point"",""coordinates"":[110.44289334098674,-7.8861720939342534]}"
41.46474969,-0.124771513,0.124771513,0.543974221,-7.825456591,110.3524401,"{""type"":""Point"",""coordinates"":[110.35244008796337,-7.825456590532827]}"
41.16919367,-0.204949707,0.204949707,0.645304024,-7.838000992,110.3567982,"{""type"":""Point"",""coordinates"":[110.35679824109224,-7.838000992013852]}"
39.40359161,-0.193047732,0.193047732,0.635339141,-7.82221402,110.4877253,"{""type"":""Point"",""coordinates"":[110.48772527699153,-7.82221402020756]}"
34.40639252,-0.185779586,0.185779586,0.646577179,-7.75536649,110.2756377,"{""type"":""Point"",""coordinates"":[110.27563769288373,-7.755366490255448]}"
38.5893468,-0.16857861,0.16857861,0.534454346,-7.849163929,110.4127856,"{""type"":""Point"",""coordinates"":[110.41278557991693,-7.849163929482098]}"
35.91080786,-0.264355719,0.264355719,0.686970294,-7.712699366,110.4369878,"{""type"":""Point"",""coordinates"":[110.43698781706487,-7.7126993659072145]}"
36.67456881,-0.368854195,0.368854195,0.833665729,-7.840636459,110.457929,"{""type"":""Point"",""coordinates"":[110.45792897133416,-7.840636458507048]}"
34.78648873,-0.127849326,0.127849326,0.545379221,-7.711806338,110.3713161,"{""type"":""Point"",""coordinates"":[110.37131612753785,-7.7118063376654575]}"
38.88235904,-0.261594743,0.261594743,0.692687631,-7.791474837,110.4189223,"{""type"":""Point"",""coordinates"":[110.41892228680487,-7.791474836513462]}"
39.67430322,-0.199238673,0.199238673,0.688980341,-7.707334014,110.3800678,"{""type"":""Point"",""coordinates"":[110.38006778043224,-7.707334013878538]}"
41.17285341,0.121364854,-0.121364854,0.254544556,-7.777911075,110.353795,"{""type"":""Point"",""coordinates"":[110.35379496491713,-7.777911074611075]}"
34.27153099,-0.322182417,0.322182417,0.756118715,-7.749700211,110.2802369,"{""type"":""Point"",""coordinates"":[110.28023692178583,-7.749700210514809]}"
37.77117394,-0.257932931,0.257932931,0.729748011,-7.852446499,110.4401934,"{""type"":""Point"",""coordinates"":[110.4401934450081,-7.852446498506515]}"
34.88158468,-0.315042466,0.315042466,0.751228809,-7.83582758,110.2734019,"{""type"":""Point"",""coordinates"":[110.27340193661003,-7.83582757964451]}"
